# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
105 -39439.4 -46284.7 6845.3 0.01 0.00999194 0.1 0.0999597 0.085 0 0 0.305142 -0.134235 -0.0240479
106 -39488.4 -46284.7 6796.29 0.01 0.0100019 0.1 0.10001 0.085 0 0 0.307628 -0.135569 -0.0246078
107 -39542.3 -46284.7 6742.4 0.01 0.010003 0.1 0.100015 0.085 0 0 0.308573 -0.135781 -0.0247412
108 -39559.5 -46284.7 6725.18 0.01 0.0100026 0.1 0.100013 0.085 0 0 0.31132 -0.136337 -0.0255658
109 -39631.4 -46284.7 6653.36 0.01 0.00999689 0.1 0.0999845 0.085 0 0 0.314316 -0.137184 -0.0254586
110 -39688.1 -46284.7 6596.63 0.01 0.00999951 0.1 0.0999975 0.085 0 0 0.316958 -0.138574 -0.0253626
111 -39723 -46284.7 6561.72 0.01 0.0100008 0.1 0.100004 0.085 0 0 0.318571 -0.139701 -0.0254433
112 -39771.7 -46284.7 6512.98 0.01 0.0100008 0.1 0.100004 0.085 0 0 0.32057 -0.140757 -0.0259762
113 -39802.4 -46284.7 6482.33 0.01 0.00999534 0.1 0.0999767 0.085 0 0 0.322465 -0.141142 -0.0265259
114 -39846 -46284.7 6438.75 0.01 0.0100052 0.1 0.100026 0.085 0 0 0.324398 -0.141697 -0.0266411
115 -39893.8 -46284.7 6390.97 0.01 0.0100062 0.1 0.100031 0.085 0 0 0.325912 -0.142835 -0.0272461
116 -39938 -46284.7 6346.69 0.01 0.0100012 0.1 0.100006 0.085 0 0 0.327643 -0.143983 -0.0278522
117 -39966.1 -46284.7 6318.61 0.01 0.00999434 0.1 0.0999717 0.085 0 0 0.32918 -0.144272 -0.0277093
118 -40005 -46284.7 6279.75 0.01 0.00999269 0.1 0.0999634 0.085 0 0 0.331534 -0.145996 -0.0285966
119 -40038.9 -46284.7 6245.86 0.01 0.00999741 0.1 0.0999871 0.085 0 0 0.333629 -0.147834 -0.0288812
120 -40076.2 -46284.7 6208.56 0.01 0.0100007 0.1 0.100003 0.085 0 0 0.336017 -0.14924 -0.0304015
121 -40133.9 -46284.7 6150.83 0.01 0.0100011 0.1 0.100006 0.085 0 0 0.337963 -0.150179 -0.030133
122 -40158 -46284.7 6126.73 0.01 0.0100014 0.1 0.100007 0.085 0 0 0.340201 -0.150679 -0.031987
123 -40207.5 -46284.7 6077.21 0.01 0.0100012 0.1 0.100006 0.085 0 0 0.342305 -0.152935 -0.031344
124 -40236.5 -46284.7 6048.25 0.01 0.00999523 0.1 0.0999761 0.085 0 0 0.344015 -0.153418 -0.0314538
125 -40284.2 -46284.7 6000.49 0.01 0.00999955 0.1 0.0999978 0.085 0 0 0.345882 -0.154386 -0.0315979
126 -40313.9 -46284.7 5970.85 0.01 0.00999461 0.1 0.099973 0.085 0 0 0.347951 -0.156318 -0.0326869
127 -40341.5 -46284.7 5943.18 0.01 0.00999537 0.1 0.0999768 0.085 0 0 0.349782 -0.155237 -0.0330801
128 -40371.4 -46284.7 5913.32 0.01 0.0100053 0.1 0.100027 0.085 0 0 0.350977 -0.155768 -0.0334931
129 -40414.8 -46284.7 5869.95 0.01 0.00999688 0.1 0.0999844 0.085 0 0 0.354132 -0.157132 -0.0351016
130 -40464 -46284.7 5820.77 0.01 0.00999942 0.1 0.0999971 0.085 0 0 0.355332 -0.157893 -0.0349835
131 -40477.8 -46284.7 5806.89 0.01 0.0100024 0.1 0.100012 0.085 0 0 0.357097 -0.159516 -0.0360789
132 -40507.4 -46284.7 5777.36 0.01 0.00999437 0.1 0.0999718 0.085 0 0 0.358922 -0.159953 -0.0365719
133 -40563 -46284.7 5721.68 0.01 0.0100004 0.1 0.100002 0.085 0 0 0.360279 -0.160566 -0.0356275
134 -40593.2 -46284.7 5691.51 0.01 0.0100062 0.1 0.100031 0.085 0 0 0.361972 -0.161628 -0.0362709
135 -40627.3 -46284.7 5657.43 0.01 0.00999968 0.1 0.0999984 0.085 0 0 0.362947 -0.163133 -0.0367457
136 -40658.4 -46284.7 5626.28 0.01 0.00999991 0.1 0.0999995 0.085 0 0 0.365139 -0.16275 -0.037238
137 -40684.9 -46284.7 5599.8 0.01 0.0100025 0.1 0.100012 0.085 0 0 0.36689 -0.164912 -0.0372941
138 -40718 -46284.7 5566.72 0.01 0.0100057 0.1 0.100028 0.085 0 0 0.368485 -0.165794 -0.0374715
139 -40738.2 -46284.7 5546.54 0.01 0.00999231 0.1 0.0999615 0.085 0 0 0.370322 -0.167131 -0.0372638
140 -40786.1 -46284.7 5498.58 0.01 0.0100107 0.1 0.100053 0.085 0 0 0.371261 -0.167987 -0.0375927
141 -40820.7 -46284.7 5463.98 0.01 0.00999716 0.1 0.0999858 0.085 0 0 0.373881 -0.169024 -0.0386749
142 -40844.4 -46284.7 5440.34 0.01 0.0100026 0.1 0.100013 0.085 0 0 0.376067 -0.169729 -0.038565
143 -40871 -46284.7 5413.72 0.01 0.00999432 0.1 0.0999716 0.085 0 0 0.377113 -0.171706 -0.0386551
144 -40889 -46284.7 5395.68 0.01 0.00999873 0.1 0.0999936 0.085 0 0 0.378609 -0.172232 -0.0396976
145 -40939.5 -46284.7 5345.21 0.01 0.00999741 0.1 0.099987 0.085 0 0 0.380987 -0.171929 -0.0397835
146 -40952.7 -46284.7 5332.05 0.01 0.00998574 0.1 0.0999287 0.085 0 0 0.381951 -0.172037 -0.0404854
147 -40967 -46284.7 5317.73 0.01 0.0100015 0.1 0.100008 0.085 0 0 0.384004 -0.17283 -0.0406509
148 -40997.4 -46284.7 5287.29 0.01 0.00999454 0.1 0.0999727 0.085 0 0 0.385528 -0.173944 -0.0410524
149 -41002.7 -46284.7 5281.98 0.01 0.00999778 0.1 0.0999889 0.085 0 0 0.38701 -0.174724 -0.0418306
150 -41033.4 -46284.7 5251.37 0.01 0.0100012 0.1 0.100006 0.085 0 0 0.387755 -0.174974 -0.0437331
151 -41046.5 -46284.7 5238.2 0.01 0.00999972 0.1 0.0999986 0.085 0 0 0.389466 -0.175565 -0.0438254
152 -41044.4 -46284.7 5240.3 0.01 0.0099988 0.1 0.099994 0.085 0 0 0.390483 -0.177201 -0.0444367
153 -41063.3 -46284.7 5221.38 0.01 0.00999958 0.1 0.0999979 0.085 0 0 0.392453 -0.176971 -0.044572
154 -41077.7 -46284.7 5207.07 0.01 0.0100015 0.1 0.100008 0.085 0 0 0.393051 -0.177272 -0.0438166
155 -41119.3 -46284.7 5165.39 0.01 0.00999956 0.1 0.0999978 0.085 0 0 0.395057 -0.176926 -0.0437694
156 -41129.7 -46284.7 5154.98 0.01 0.00999949 0.1 0.0999974 0.085 0 0 0.395871 -0.177913 -0.0439546
157 -41138.7 -46284.7 5146.07 0.01 0.0100025 0.1 0.100013 0.085 0 0 0.397623 -0.17905 -0.0436947
158 -41166.1 -46284.7 5118.6 0.01 0.0100061 0.1 0.100031 0.085 0 0 0.398742 -0.179161 -0.0434241
159 -41215.3 -46284.7 5069.44 0.01 0.0100016 0.1 0.100008 0.085 0 0 0.399912 -0.180847 -0.0446493
160 -41251 -46284.7 5033.75 0.01 0.010001 0.1 0.100005 0.085 0 0 0.402024 -0.180961 -0.0452629
161 -41284.1 -46284.7 5000.62 0.01 0.0100045 0.1 0.100022 0.085 0 0 0.405031 -0.180545 -0.0461019
162 -41289.5 -46284.7 4995.22 0.01 0.0099937 0.1 0.0999685 0.085 0 0 0.406229 -0.180945 -0.0466522
163 -41319.3 -46284.7 4965.4 0.01 0.0100027 0.1 0.100014 0.085 0 0 0.408166 -0.181523 -0.0470645
164 -41340.4 -46284.7 4944.28 0.01 0.00999281 0.1 0.099964 0.085 0 0 0.410801 -0.182462 -0.0483642
165 -41374.3 -46284.7 4910.42 0.01 0.00999486 0.1 0.0999743 0.085 0 0 0.412188 -0.182221 -0.0477891
166 -41393.2 -46284.7 4891.57 0.01 0.00999771 0.1 0.0999886 0.085 0 0 0.413593 -0.183226 -0.047686
167 -41409.5 -46284.7 4875.27 0.01 0.0100014 0.1 0.100007 0.085 0 0 0.41557 -0.184227 -0.0480681
168 -41418.9 -46284.7 4865.84 0.01 0.0100017 0.1 0.100009 0.085 0 0 0.416942 -0.184378 -0.0482808
169 -41434 -46284.7 4850.71 0.01 0.0100014 0.1 0.100007 0.085 0 0 0.418407 -0.185523 -0.0485783
170 -41476 -46284.7 4808.73 0.01 0.00999691 0.1 0.0999845 0.085 0 0 0.418972 -0.185418 -0.0483719
171 -41487.3 -46284.7 4797.42 0.01 0.0099985 0.1 0.0999925 0.085 0 0 0.420542 -0.186007 -0.0492159
172 -41510.8 -46284.7 4773.93 0.01 0.00999962 0.1 0.0999981 0.085 0 0 0.42118 -0.186823 -0.0481961
173 -41521.1 -46284.7 4763.61 0.01 0.0100034 0.1 0.100017 0.085 0 0 0.42205 -0.186678 -0.04746
174 -41552.6 -46284.7 4732.17 0.01 0.0100004 0.1 0.100002 0.085 0 0 0.423214 -0.187057 -0.0472144
175 -41560.5 -46284.7 4724.21 0.01 0.00999953 0.1 0.0999977 0.085 0 0 0.424476 -0.188312 -0.0457373
176 -41591.5 -46284.7 4693.18 0.01 0.00999711 0.1 0.0999856 0.085 0 0 0.425378 -0.188632 -0.0455714
177 -41598.9 -46284.7 4685.87 0.01 0.0100046 0.1 0.100023 0.085 0 0 0.425684 -0.189777 -0.0466094
178 -41613 -46284.7 4671.7 0.01 0.00999717 0.1 0.0999858 0.085 0 0 0.427152 -0.190942 -0.0468969
179 -41625.5 -46284.7 4659.25 0.01 0.0100028 0.1 0.100014 0.085 0 0 0.428525 -0.191424 -0.0469755
180 -41639.6 -46284.7 4645.11 0.01 0.0100059 0.1 0.10003 0.085 0 0 0.430561 -0.192009 -0.0474523
181 -41663.2 -46284.7 4621.5 0.01 0.0100031 0.1 0.100016 0.085 0 0 0.432959 -0.191591 -0.0483719
182 -41686.2 -46284.7 4598.47 0.01 0.0100088 0.1 0.100044 0.085 0 0 0.434838 -0.191457 -0.0485797
183 -41716.1 -46284.7 4568.58 0.01 0.0099965 0.1 0.0999825 0.085 0 0 0.436665 -0.192789 -0.0481475
184 -41749.5 -46284.7 4535.21 0.01 0.00999808 0.1 0.0999904 0.085 0 0 0.438231 -0.193172 -0.0473682
185 -41780 -46284.7 4504.72 0.01 0.0100026 0.1 0.100013 0.085 0 0 0.440394 -0.193751 -0.047949
186 -41817.1 -46284.7 4467.62 0.01 0.00999815 0.1 0.0999908 0.085 0 0 0.442214 -0.195022 -0.0484782
187 -41836.6 -46284.7 4448.15 0.01 0.00999591 0.1 0.0999795 0.085 0 0 0.443341 -0.195052 -0.0483341
188 -41849.7 -46284.7 4435.06 0.01 0.0100053 0.1 0.100027 0.085 0 0 0.445143 -0.194266 -0.0472684
189 -41869.6 -46284.7 4415.1 0.01 0.0100003 0.1 0.100001 0.085 0 0 0.446427 -0.195603 -0.0477593
190 -41896.1 -46284.7 4388.66 0.01 0.0100063 0.1 0.100031 0.085 0 0 0.448359 -0.196754 -0.0479271
191 -41933.6 -46284.7 4351.15 0.01 0.00999923 0.1 0.0999962 0.085 0 0 0.450399 -0.197409 -0.0482801
192 -41951.4 -46284.7 4333.3 0.01 0.00999545 0.1 0.0999772 0.085 0 0 0.452254 -0.19772 -0.0492726
193 -41979.5 -46284.7 4305.18 0.01 0.00999329 0.1 0.0999665 0.085 0 0 0.453804 -0.198199 -0.0509466
194 -41973.1 -46284.7 4311.61 0.01 0.0100008 0.1 0.100004 0.085 0 0 0.455284 -0.198574 -0.052715
195 -42004.9 -46284.7 4279.77 0.01 0.0100027 0.1 0.100013 0.085 0 0 0.457498 -0.199647 -0.0534665
196 -42025.2 -46284.7 4259.54 0.01 0.0100012 0.1 0.100006 0.085 0 0 0.459019 -0.199872 -0.0527502
197 -42040.9 -46284.7 4243.86 0.01 0.00999463 0.1 0.0999732 0.085 0 0 0.461143 -0.200102 -0.0526407
198 -42046.9 -46284.7 4237.77 0.01 0.0100021 0.1 0.10001 0.085 0 0 0.462327 -0.200943 -0.0522223
199 -42046.5 -46284.7 4238.21 0.01 0.0100019 0.1 0.100009 0.085 0 0 0.464933 -0.200563 -0.052211
200 -42059.8 -46284.7 4224.9 0.01 0.010002 0.1 0.10001 0.085 0 0 0.466872 -0.201762 -0.0528549
201 -42068.4 -46284.7 4216.33 0.01 0.00999906 0.1 0.0999953 0.085 0 0 0.467853 -0.201644 -0.0533861
202 -42106 -46284.7 4178.73 0.01 0.00999734 0.1 0.0999867 0.085 0 0 0.470034 -0.201919 -0.0536003
203 -42128.1 -46284.7 4156.62 0.01 0.00999911 0.1 0.0999955 0.085 0 0 0.471786 -0.20447 -0.0541882
204 -42139.2 -46284.7 4145.57 0.01 0.00999444 0.1 0.0999722 0.085 0 0 0.473464 -0.205338 -0.0550368
205 -42179.4 -46284.7 4105.33 0.01 0.00999737 0.1 0.0999869 0.085 0 0 0.474243 -0.206179 -0.0554896
206 -42177.5 -46284.7 4107.22 0.01 0.00999653 0.1 0.0999826 0.085 0 0 0.475629 -0.206751 -0.0555834
207 -42205.9 -46284.7 4078.86 0.01 0.00999566 0.1 0.0999783 0.085 0 0 0.477353 -0.208502 -0.0551485
