# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
80 -1.25639e+06 -1.54884e+06 292453 0.01 0.0099991 0.1 0.0999955 0.01 0 0 0.028869 0.015624 -0.00854195
81 -1.25899e+06 -1.54884e+06 289850 0.01 0.0100006 0.1 0.100003 0.01 0 0 0.0292534 0.0158918 -0.00871014
82 -1.26156e+06 -1.54884e+06 287287 0.01 0.00999866 0.1 0.0999933 0.01 0 0 0.0295921 0.0159613 -0.00873615
83 -1.26401e+06 -1.54884e+06 284837 0.01 0.00999949 0.1 0.0999975 0.01 0 0 0.0298318 0.0160937 -0.00864992
84 -1.2664e+06 -1.54884e+06 282444 0.01 0.00999995 0.1 0.0999997 0.01 0 0 0.0302606 0.0163061 -0.00891863
85 -1.26869e+06 -1.54884e+06 280150 0.01 0.0100001 0.1 0.1 0.01 0 0 0.0306453 0.0164882 -0.00883725
86 -1.27084e+06 -1.54884e+06 278004 0.01 0.0099998 0.1 0.099999 0.01 0 0 0.0309683 0.016626 -0.00873011
87 -1.27313e+06 -1.54884e+06 275710 0.01 0.00999873 0.1 0.0999936 0.01 0 0 0.0315313 0.0167637 -0.00887855
88 -1.27544e+06 -1.54884e+06 273405 0.01 0.0099991 0.1 0.0999955 0.01 0 0 0.0320198 0.0168201 -0.00866303
89 -1.27762e+06 -1.54884e+06 271227 0.01 0.0100001 0.1 0.1 0.01 0 0 0.0323902 0.0168372 -0.00863267
90 -1.27978e+06 -1.54884e+06 269066 0.01 0.00999865 0.1 0.0999933 0.01 0 0 0.0326493 0.0169009 -0.00873909
91 -1.28188e+06 -1.54884e+06 266962 0.01 0.0100001 0.1 0.100001 0.01 0 0 0.0329762 0.0169613 -0.00884918
92 -1.28368e+06 -1.54884e+06 265161 0.01 0.00999951 0.1 0.0999976 0.01 0 0 0.033335 0.0172356 -0.00875516
93 -1.28563e+06 -1.54884e+06 263214 0.01 0.01 0.1 0.1 0.01 0 0 0.0333855 0.0172777 -0.00861491
94 -1.28748e+06 -1.54884e+06 261362 0.01 0.01 0.1 0.1 0.01 0 0 0.0336621 0.0174437 -0.00874013
95 -1.28942e+06 -1.54884e+06 259424 0.01 0.0099996 0.1 0.099998 0.01 0 0 0.0339831 0.0175225 -0.00879907
96 -1.29124e+06 -1.54884e+06 257599 0.01 0.00999862 0.1 0.0999931 0.01 0 0 0.0344863 0.0176776 -0.00897932
97 -1.29301e+06 -1.54884e+06 255834 0.01 0.0100022 0.1 0.100011 0.01 0 0 0.0350723 0.0178295 -0.00891098
98 -1.29468e+06 -1.54884e+06 254167 0.01 0.00999983 0.1 0.0999992 0.01 0 0 0.0356212 0.0178267 -0.00870931
99 -1.29646e+06 -1.54884e+06 252380 0.01 0.00999967 0.1 0.0999984 0.01 0 0 0.0362714 0.0179867 -0.00894952
100 -1.29809e+06 -1.54884e+06 250757 0.01 0.0100002 0.1 0.100001 0.01 0 0 0.0366973 0.0181225 -0.00899321
